The results presented in the following table A are from the article entitled "Nuclear landscape in a mapped collective Hamiltonian from covariant density functional theory", published by Y. L. Yang, Y. K. Wang, P. W. Zhao, and Z. P. Li in Physical Review C.

Table A: The ground-state properties of nuclei calculated by the triaxial relativistic Hartree-Bogoliubov (RHB) theory using the density functional PC-PK1 with the dynamical correlation energies being considered by a microscopically mapped five-dimensional collective Hamiltonian. The hash symbols “####” indicate that the related separation energies cannot be derived from this database.  
                               																	
The explanation of entries in Table A are listed below:																	
Elt.		Element symbol															
Z		Proton number															
N		Neutron number															
beta		Quadrupole deformation															
gamma		Triaxial deformation (degree)															
B_RHB		Binding energy without dynamical correlation energies (MeV)															
B_5DCH		Binding energy with dynamical correlation energies (MeV)															
E_corr		Dynamical correlation energies (MeV)															
S_2n		Two-neutron separation energies with dynamical correlation energies (MeV)															
S_2p		Two-proton separation energies with dynamical correlation energies (MeV)															
lamb_n		Neutron Fermi surface (MeV)															
lamb_p		Proton Fermi surface (MeV)															
R_m		Matter root-mean-square radius (fm)															
R_n		Neutron root-mean-square radius (fm)															
R_p		Proton root-mean-square radius (fm)															
R_c		Charge radius (fm)

References
----------
[1] Y. L. Yang, Y. K. Wang, P. W. Zhao, and Z. P. Li, Physical Review C 104, 054312 (2021)	
[2] Y. L. Yang, P. W. Zhao, and Z. P. Li, Physical Review C 107, 024308 (2023)			

PS: The following results can be copied to Excel or text files. We are going to provide a Fortran format in the future.																				
	90	210	0.27 	0	1958.46 	1961.68 	3.22 	1.77 	31.78 	-0.83 	-15.67 	6.736 	6.931 	6.256 	6.306 		
	90	212	0.27 	0	1960.03 	1963.29 	3.26 	1.61 	32.14 	-0.74 	-15.86 	6.761 	6.959 	6.272 	6.323 		
	90	214	0.27 	0	1961.42 	1964.74 	3.32 	1.45 	32.49 	-0.66 	-16.03 	6.786 	6.985 	6.287 	6.338 		
	90	216	0.27 	0	1962.65 	1966.04 	3.39 	1.30 	32.81 	-0.58 	-16.19 	6.810 	7.011 	6.301 	6.352 		
	90	218	0.27 	0	1963.71 	1967.21 	3.50 	1.17 	33.13 	-0.51 	-16.35 	6.833 	7.036 	6.314 	6.364 		
	90	220	0.27 	0	1964.64 	1968.24 	3.60 	1.03 	33.43 	-0.44 	-16.49 	6.855 	7.060 	6.325 	6.375 		
	90	222	0.26 	0	1965.44 	1969.15 	3.71 	0.91 	33.72 	-0.38 	-16.64 	6.875 	7.083 	6.334 	6.385 		
	90	224	0.25 	0	1966.13 	1969.98 	3.85 	0.83 	34.01 	-0.34 	-16.78 	6.894 	7.104 	6.342 	6.392 		
	90	226	0.23 	0	1966.74 	1970.72 	3.98 	0.74 	34.31 	-0.31 	-16.92 	6.913 	7.125 	6.349 	6.399 		
	90	228	0.22 	0	1967.30 	1971.37 	4.07 	0.65 	34.60 	-0.28 	-17.06 	6.930 	7.145 	6.354 	6.405 		
	90	230	0.21 	60	1967.98 	1971.94 	3.96 	0.57 	####	-0.28 	-17.03 	6.964 	7.183 	6.370 	6.420 		
	90	232	0.20 	60	1968.48 	1972.43 	3.95 	0.49 	####	-0.24 	-17.17 	6.981 	7.202 	6.377 	6.427 		
	90	234	0.17 	60	1968.90 	####	####	####	####	-0.23 	-17.34 	6.995 	7.218 	6.377 	6.427 		
	90	236	0.14 	60	1969.30 	####	####	####	####	-0.27 	-17.59 	7.003 	7.230 	6.370 	6.420 		
	90	238	0.11 	0	1969.81 	####	####	####	####	-0.28 	-17.83 	7.016 	7.244 	6.375 	6.425 		
	90	240	0.09 	0	1970.38 	####	####	####	####	-0.28 	-18.06 	7.036 	7.267 	6.381 	6.431 		
	90	242	0.06 	0	1970.92 	####	####	####	####	-0.30 	-18.31 	7.055 	7.288 	6.386 	6.436 		
	90	244	0.00 	0	1971.56 	####	####	####	####	-0.32 	-18.58 	7.074 	7.309 	6.393 	6.443 		
	90	246	0.00 	0	1972.23 	####	####	####	####	-0.28 	-18.76 	7.095 	7.331 	6.404 	6.454 		
	90	248	0.00 	0	1972.77 	####	####	####	####	-0.24 	-18.95 	7.115 	7.352 	6.416 	6.466 		
	90	250	0.00 	0	1973.25 	####	####	####	####	-0.19 	-19.13 	7.135 	7.373 	6.427 	6.477 		
	90	252	0.00 	0	1973.64 	####	####	####	####	-0.12 	-19.32 	7.155 	7.394 	6.439 	6.488 		
	90	254	0.00 	0	1973.97 	####	####	####	####	-0.04 	-19.51 	7.174 	7.414 	6.450 	6.500 		
U	92	122	0.00 	0	1631.67 	1633.43 	1.76 	####	1.63 	-10.03 	-0.31 	5.670 	5.719 	5.606 	5.662 		
	92	124	0.00 	0	1651.29 	1652.00 	0.71 	18.57 	2.58 	-9.60 	-0.68 	5.686 	5.739 	5.613 	5.670 		
	92	126	0.00 	0	1669.86 	1670.25 	0.39 	18.25 	3.31 	-7.80 	-1.03 	5.702 	5.761 	5.621 	5.677 		
	92	128	0.00 	0	1683.37 	1684.27 	0.90 	14.02 	4.31 	-6.74 	-1.55 	5.732 	5.795 	5.644 	5.700 		
	92	130	0.00 	0	1696.71 	1698.25 	1.54 	13.98 	5.37 	-6.64 	-2.07 	5.761 	5.827 	5.666 	5.722 		
	92	132	0.00 	0	1709.87 	1711.89 	2.02 	13.64 	6.29 	-6.52 	-2.58 	5.789 	5.858 	5.688 	5.744 		
	92	134	0.00 	0	1722.73 	1725.17 	2.44 	13.28 	7.17 	-6.38 	-3.08 	5.816 	5.888 	5.709 	5.765 		
	92	136	0.22 	0	1736.16 	1739.10 	2.94 	13.93 	8.76 	-7.02 	-4.01 	5.865 	5.943 	5.747 	5.802 		
	92	138	0.24 	0	1749.99 	1752.76 	2.77 	13.66 	9.97 	-6.75 	-4.59 	5.895 	5.977 	5.769 	5.825 		
	92	140	0.26 	0	1763.19 	1765.82 	2.63 	13.06 	10.95 	-6.44 	-5.10 	5.923 	6.009 	5.788 	5.844 		
	92	142	0.27 	0	1775.74 	1778.27 	2.53 	12.45 	11.80 	-6.10 	-5.58 	5.951 	6.041 	5.808 	5.863 		
	92	144	0.28 	0	1787.56 	1790.20 	2.64 	11.93 	12.61 	-5.76 	-5.99 	5.977 	6.072 	5.826 	5.881 		
	92	146	0.29 	0	1798.82 	1801.54 	2.72 	11.34 	13.37 	-5.54 	-6.39 	6.002 	6.100 	5.843 	5.898 		
	92	148	0.29 	0	1809.70 	1812.39 	2.69 	10.85 	14.09 	-5.33 	-6.76 	6.027 	6.127 	5.861 	5.915 		
	92	150	0.29 	0	1820.02 	1822.75 	2.73 	10.36 	14.75 	-4.98 	-7.08 	6.050 	6.154 	5.877 	5.931 		
	92	152	0.29 	0	1829.62 	1832.64 	3.02 	9.89 	15.35 	-4.71 	-7.38 	6.072 	6.180 	5.890 	5.944 		
	92	154	0.28 	0	1838.83 	1842.10 	3.27 	9.46 	15.92 	-4.57 	-7.66 	6.092 	6.204 	5.901 	5.955 		
	92	156	0.27 	0	1847.81 	1851.15 	3.34 	9.05 	16.48 	-4.46 	-7.93 	6.111 	6.226 	5.910 	5.964 		
	92	158	0.26 	0	1856.60 	1859.87 	3.27 	8.72 	17.01 	-4.35 	-8.18 	6.129 	6.248 	5.919 	5.972 		
	92	160	0.25 	0	1865.09 	1868.36 	3.27 	8.49 	17.53 	-4.17 	-8.44 	6.146 	6.268 	5.926 	5.980 		
	92	162	0.22 	0	1873.23 	1876.61 	3.38 	8.25 	18.04 	-4.03 	-8.68 	6.161 	6.287 	5.932 	5.986 		
	92	164	0.19 	0	1881.21 	1884.63 	3.42 	8.02 	18.49 	-4.03 	-8.86 	6.173 	6.303 	5.936 	5.989 		
	92	166	0.17 	0	1889.23 	1892.59 	3.36 	7.96 	18.97 	-4.03 	-9.02 	6.188 	6.320 	5.942 	5.996 		
	92	168	0.15 	0	1897.22 	1900.50 	3.28 	7.91 	19.48 	-3.98 	-9.20 	6.205 	6.340 	5.950 	6.003 		
	92	170	0.00 	0	1905.15 	1908.26 	3.11 	7.76 	19.99 	-4.20 	-9.63 	6.211 	6.349 	5.950 	6.003 		
	92	172	0.00 	0	1913.45 	1915.81 	2.36 	7.55 	20.52 	-4.10 	-9.90 	6.232 	6.372 	5.960 	6.013 		
	92	174	0.00 	0	1921.65 	1923.27 	1.62 	7.46 	21.11 	-3.99 	-10.16 	6.252 	6.396 	5.970 	6.023 		
	92	176	0.00 	0	1929.63 	1930.79 	1.16 	7.52 	21.78 	-3.88 	-10.41 	6.272 	6.420 	5.979 	6.032 		
	92	178	0.00 	0	1937.25 	1938.13 	0.88 	7.34 	22.41 	-3.75 	-10.64 	6.292 	6.444 	5.987 	6.040 		
	92	180	0.00 	0	1944.60 	1945.19 	0.59 	7.06 	23.06 	-3.60 	-10.86 	6.312 	6.468 	5.995 	6.048 		
	92	182	0.00 	0	1951.60 	1951.72 	0.12 	6.53 	23.52 	-3.43 	-11.06 	6.332 	6.493 	6.002 	6.055 		
	92	184	0.00 	0	1958.24 	1958.24 	0.00 	6.52 	24.30 	-2.27 	-11.25 	6.352 	6.517 	6.008 	6.061 		
	92	186	0.00 	0	1960.51 	1960.51 	0.00 	2.27 	24.60 	-1.16 	-11.54 	6.380 	6.547 	6.029 	6.082 		
	92	188	0.00 	0	1962.73 	1963.32 	0.59 	2.81 	25.10 	-1.14 	-11.82 	6.408 	6.577 	6.049 	6.102 		
	92	190	0.00 	0	1964.91 	1966.04 	1.13 	2.72 	25.62 	-1.12 	-12.10 	6.435 	6.605 	6.070 	6.122 		
	92	192	0.00 	0	1967.06 	1968.68 	1.62 	2.64 	26.06 	-1.10 	-12.37 	6.462 	6.633 	6.089 	6.141 		
	92	194	0.00 	0	1969.22 	1971.32 	2.10 	2.64 	26.50 	-1.08 	-12.63 	6.488 	6.661 	6.108 	6.160 		
	92	196	0.00 	0	1971.32 	1973.99 	2.67 	2.67 	26.98 	-1.06 	-12.88 	6.514 	6.689 	6.126 	6.178 		
	92	198	0.16 	0	1973.52 	1976.71 	3.19 	2.72 	27.51 	-1.35 	-13.29 	6.556 	6.737 	6.149 	6.200 		
	92	200	0.21 	0	1976.43 	1979.53 	3.10 	2.82 	28.09 	-1.49 	-13.74 	6.594 	6.775 	6.182 	6.233 		
	92	202	0.23 	0	1979.40 	1982.36 	2.96 	2.83 	28.67 	-1.44 	-14.08 	6.626 	6.808 	6.207 	6.258 		
	92	204	0.25 	0	1982.20 	1985.08 	2.88 	2.72 	29.20 	-1.34 	-14.35 	6.654 	6.838 	6.228 	6.279 		
	92	206	0.26 	0	1984.77 	1987.64 	2.87 	2.56 	29.67 	-1.23 	-14.60 	6.682 	6.867 	6.247 	6.298 		
	92	208	0.27 	0	1987.12 	1990.02 	2.90 	2.38 	30.11 	-1.13 	-14.83 	6.708 	6.895 	6.265 	6.315 		
	92	210	0.27 	0	1989.26 	1992.21 	2.95 	2.19 	30.53 	-1.03 	-15.03 	6.734 	6.923 	6.281 	6.332 		
	92	212	0.28 	0	1991.20 	1994.20 	3.00 	1.99 	30.91 	-0.93 	-15.23 	6.759 	6.950 	6.297 	6.348 		
	92	214	0.28 	0	1992.95 	1996.01 	3.06 	1.81 	31.27 	-0.83 	-15.41 	6.783 	6.976 	6.312 	6.362 		
	92	216	0.28 	0	1994.51 	1997.66 	3.15 	1.65 	31.62 	-0.75 	-15.59 	6.806 	7.001 	6.325 	6.376 		
	92	218	0.28 	0	1995.89 	1999.15 	3.26 	1.49 	31.94 	-0.66 	-15.75 	6.829 	7.025 	6.338 	6.388 		
	92	220	0.27 	0	1997.12 	2000.49 	3.37 	1.34 	32.25 	-0.59 	-15.91 	6.850 	7.049 	6.349 	6.399 		
	92	222	0.27 	0	1998.21 	2001.70 	3.49 	1.21 	32.55 	-0.53 	-16.06 	6.871 	7.072 	6.359 	6.409 		
	92	224	0.25 	0	1999.17 	2002.80 	3.63 	1.10 	32.82 	-0.48 	-16.20 	6.890 	7.094 	6.367 	6.417 		
	92	226	0.24 	0	2000.07 	2003.81 	3.74 	1.01 	33.09 	-0.44 	-16.34 	6.908 	7.114 	6.374 	6.424 		
	92	228	0.23 	0	2000.91 	2004.74 	3.83 	0.93 	33.37 	-0.41 	-16.47 	6.926 	7.134 	6.381 	6.431 		
	92	230	0.21 	0	2001.68 	2005.46 	3.78 	0.72 	33.52 	-0.38 	-16.59 	6.944 	7.154 	6.387 	6.437 		
	92	232	0.20 	0	2002.39 	2006.36 	3.97 	0.90 	33.93 	-0.36 	-16.69 	6.961 	7.174 	6.393 	6.443 		
	92	234	0.15 	60	2003.02 	2007.08 	4.06 	0.72 	####	-0.45 	-16.78 	6.977 	7.195 	6.388 	6.438 		
	92	236	0.12 	60	2003.89 	2007.77 	3.88 	0.69 	####	-0.47 	-16.92 	6.990 	7.211 	6.389 	6.439 		
	92	238	0.08 	60	2004.84 	2008.44 	3.60 	0.67 	####	-0.52 	-17.03 	7.005 	7.228 	6.393 	6.443 		
	92	240	0.00 	0	2005.97 	####	####	####	####	-0.56 	-17.14 	7.022 	7.247 	6.400 	6.449 		
	92	242	0.00 	0	2007.09 	####	####	####	####	-0.53 	-17.32 	7.043 	7.270 	6.410 	6.460 		
	92	244	0.00 	0	2008.16 	####	####	####	####	-0.50 	-17.49 	7.064 	7.292 	6.421 	6.470 		
	92	246	0.00 	0	2009.09 	####	####	####	####	-0.46 	-17.66 	7.084 	7.314 	6.431 	6.481 		
	92	248	0.00 	0	2010.03 	####	####	####	####	-0.42 	-17.83 	7.105 	7.335 	6.441 	6.491 		
	92	250	0.00 	0	2010.79 	####	####	####	####	-0.37 	-18.00 	7.125 	7.357 	6.451 	6.501 		
	92	252	0.00 	0	2010.96 	####	####	####	####	-0.31 	-18.18 	7.144 	7.378 	6.462 	6.511 		
	92	254	0.00 	0	2012.56 	####	####	####	####	-0.23 	-18.35 	7.164 	7.398 	6.472 	6.521 		
	92	256	0.00 	0	2012.69 	####	####	####	####	-0.10 	-18.53 	7.183 	7.419 	6.481 	6.530 		
	92	258	0.00 	0	2012.84 	####	####	####	####	-1.12 	-18.72 	7.200 	7.437 	6.491 	6.540 		
Pu	94	126	0.00 	0	1670.77 	1671.58 	0.81 	####	1.33 	-8.71 	-0.05 	5.717 	5.768 	5.648 	5.705 		
	94	128	0.00 	0	1685.24 	1686.81 	1.57 	15.23 	2.54 	-7.21 	-0.51 	5.746 	5.800 	5.671 	5.727 		
	94	130	0.00 	0	1699.48 	1701.82 	2.34 	15.01 	3.57 	-7.09 	-0.98 	5.774 	5.832 	5.693 	5.749 		
	94	132	0.02 	0	1713.53 	1716.48 	2.95 	14.66 	4.59 	-6.98 	-1.45 	5.802 	5.863 	5.715 	5.770 		
	94	134	0.20 	0	1727.90 	1731.17 	3.27 	14.69 	6.00 	-7.67 	-2.52 	5.847 	5.913 	5.751 	5.806 		
	94	136	0.24 	0	1743.39 	1746.31 	2.92 	15.14 	7.21 	-7.60 	-3.08 	5.883 	5.953 	5.780 	5.835 		
	94	138	0.25 	0	1758.29 	1760.97 	2.68 	14.66 	8.21 	-7.27 	-3.59 	5.909 	5.983 	5.798 	5.853 		
	94	140	0.27 	0	1772.51 	1774.97 	2.46 	14.00 	9.15 	-6.94 	-4.10 	5.935 	6.013 	5.816 	5.871 		
	94	142	0.28 	0	1786.04 	1788.32 	2.28 	13.35 	10.05 	-6.55 	-4.61 	5.961 	6.044 	5.834 	5.888 		
	94	144	0.29 	0	1798.71 	1801.09 	2.38 	12.77 	10.89 	-6.18 	-5.07 	5.987 	6.074 	5.851 	5.905 		
	94	146	0.29 	0	1810.81 	1813.25 	2.44 	12.16 	11.71 	-5.95 	-5.52 	6.011 	6.101 	5.867 	5.921 		
	94	148	0.30 	0	1822.45 	1824.85 	2.40 	11.60 	12.46 	-5.69 	-5.92 	6.035 	6.128 	5.884 	5.938 		
	94	150	0.30 	0	1833.44 	1835.88 	2.44 	11.03 	13.13 	-5.30 	-6.27 	6.057 	6.155 	5.898 	5.952 		
	94	152	0.30 	0	1843.65 	1846.42 	2.77 	10.54 	13.78 	-5.01 	-6.59 	6.079 	6.180 	5.912 	5.966 		
	94	154	0.29 	0	1853.45 	1856.50 	3.05 	10.08 	14.40 	-4.86 	-6.90 	6.100 	6.205 	5.924 	5.978 		
	94	156	0.28 	0	1863.00 	1866.16 	3.16 	9.66 	15.01 	-4.74 	-7.20 	6.119 	6.227 	5.934 	5.988 		
	94	158	0.27 	0	1872.33 	1875.47 	3.14 	9.31 	15.60 	-4.61 	-7.49 	6.137 	6.249 	5.943 	5.997 		
	94	160	0.25 	0	1881.35 	1884.52 	3.17 	9.05 	16.16 	-4.44 	-7.76 	6.154 	6.269 	5.951 	6.005 		
	94	162	0.24 	0	1889.99 	1893.26 	3.27 	8.74 	16.65 	-4.25 	-8.01 	6.170 	6.289 	5.959 	6.012 		
	94	164	0.21 	0	1898.33 	1901.69 	3.36 	8.43 	17.06 	-4.19 	-8.20 	6.183 	6.306 	5.963 	6.017 		
	94	166	0.18 	0	1906.67 	1910.04 	3.37 	8.35 	17.45 	-4.19 	-8.36 	6.197 	6.322 	5.969 	6.022 		
	94	168	0.16 	0	1914.98 	1918.42 	3.44 	8.38 	17.92 	-4.16 	-8.53 	6.212 	6.341 	5.976 	6.029 		
	94	170	0.14 	0	1923.22 	1926.65 	3.43 	8.23 	18.39 	-4.12 	-8.72 	6.228 	6.360 	5.983 	6.036 		
	94	172	0.08 	60	1931.73 	1934.66 	2.93 	8.01 	18.85 	-4.28 	-8.93 	6.240 	6.374 	5.987 	6.041 		
	94	174	0.06 	60	1940.17 	1942.56 	2.39 	7.90 	19.29 	-4.20 	-9.05 	6.258 	6.395 	5.996 	6.049 		
	94	176	0.00 	0	1948.42 	1950.47 	2.05 	7.91 	19.68 	-4.13 	-9.15 	6.276 	6.416 	6.003 	6.057 		
	94	178	0.00 	0	1956.70 	1958.20 	1.50 	7.73 	20.07 	-3.99 	-9.39 	6.295 	6.440 	6.011 	6.064 		
	94	180	0.00 	0	1964.52 	1965.61 	1.09 	7.41 	20.42 	-3.83 	-9.61 	6.315 	6.464 	6.019 	6.072 		
	94	182	0.00 	0	1972.01 	1972.59 	0.58 	6.98 	20.87 	-3.64 	-9.83 	6.334 	6.488 	6.025 	6.078 		
	94	184	0.00 	0	1979.12 	1979.12 	0.00 	6.53 	20.88 	-2.51 	-10.03 	6.354 	6.513 	6.030 	6.083 		
	94	186	0.00 	0	1981.95 	1982.49 	0.54 	3.37 	21.98 	-1.44 	-10.32 	6.382 	6.542 	6.052 	6.105 		
	94	188	0.00 	0	1984.73 	1986.17 	1.44 	3.68 	22.85 	-1.41 	-10.61 	6.409 	6.571 	6.073 	6.126 		
	94	190	0.00 	0	1987.46 	1989.52 	2.06 	3.35 	23.48 	-1.39 	-10.89 	6.436 	6.599 	6.094 	6.146 		
	94	192	0.09 	0	1990.17 	1992.79 	2.62 	3.27 	24.11 	-1.37 	-11.16 	6.463 	6.627 	6.114 	6.166 		
	94	194	0.05 	0	1992.83 	1996.09 	3.26 	3.30 	24.77 	-1.41 	-11.56 	6.491 	6.658 	6.133 	6.185 		
	94	196	0.14 	0	1996.25 	1999.43 	3.18 	3.34 	25.44 	-1.63 	-12.33 	6.528 	6.700 	6.154 	6.206 		
	94	198	0.19 	0	1999.69 	2002.83 	3.14 	3.40 	26.12 	-1.80 	-12.75 	6.564 	6.737 	6.185 	6.236 		
	94	200	0.22 	0	2003.39 	2006.31 	2.92 	3.48 	26.78 	-1.82 	-13.09 	6.599 	6.772 	6.213 	6.264 		
	94	202	0.24 	0	2006.96 	2009.72 	2.76 	3.41 	27.36 	-1.72 	-13.37 	6.628 	6.803 	6.235 	6.286 		
	94	204	0.25 	0	2010.28 	2012.95 	2.67 	3.23 	27.87 	-1.60 	-13.63 	6.655 	6.832 	6.254 	6.305 		
	94	206	0.26 	0	2013.35 	2015.99 	2.64 	3.04 	28.35 	-1.47 	-13.88 	6.681 	6.860 	6.271 	6.322 		
	94	208	0.27 	0	2016.16 	2018.82 	2.66 	2.83 	28.80 	-1.35 	-14.12 	6.707 	6.887 	6.288 	6.339 		
	94	210	0.28 	0	2018.72 	2021.43 	2.71 	2.61 	29.22 	-1.23 	-14.34 	6.732 	6.915 	6.304 	6.355 		
	94	212	0.28 	0	2021.06 	2023.82 	2.76 	2.39 	29.62 	-1.12 	-14.55 	6.756 	6.941 	6.319 	6.370 		
	94	214	0.28 	0	2023.18 	2026.02 	2.84 	2.20 	30.01 	-1.02 	-14.75 	6.780 	6.967 	6.334 	6.384 		
	94	216	0.28 	0	2025.11 	2028.04 	2.93 	2.02 	30.38 	-0.93 	-14.94 	6.802 	6.991 	6.347 	6.398 		
	94	218	0.28 	0	2026.85 	2029.88 	3.03 	1.84 	30.73 	-0.83 	-15.13 	6.825 	7.016 	6.360 	6.410 		
	94	220	0.28 	0	2028.41 	2031.55 	3.14 	1.67 	31.06 	-0.75 	-15.30 	6.846 	7.039 	6.372 	6.422 		
	94	222	0.27 	0	2029.81 	2033.08 	3.27 	1.53 	31.38 	-0.68 	-15.47 	6.867 	7.062 	6.382 	6.432 		
	94	224	0.26 	0	2031.08 	2034.48 	3.40 	1.40 	31.68 	-0.63 	-15.62 	6.886 	7.084 	6.391 	6.440 		
	94	226	0.25 	0	2032.26 	2035.77 	3.51 	1.29 	31.96 	-0.58 	-15.77 	6.905 	7.104 	6.399 	6.449 		
	94	228	0.24 	0	2033.36 	2036.96 	3.60 	1.19 	32.22 	-0.54 	-15.90 	6.923 	7.125 	6.407 	6.457 		
	94	230	0.22 	0	2034.38 	2038.06 	3.68 	1.10 	32.60 	-0.50 	-16.03 	6.941 	7.145 	6.415 	6.464 		
	94	232	0.21 	0	2035.31 	2039.06 	3.75 	1.00 	32.70 	-0.46 	-16.14 	6.959 	7.166 	6.421 	6.471 		
	94	234	0.16 	60	2036.01 	2040.06 	4.05 	1.00 	32.98 	-0.59 	-16.15 	6.972 	7.183 	6.414 	6.464 		
	94	236	0.14 	60	2037.15 	2041.00 	3.85 	0.94 	33.23 	-0.58 	-16.27 	6.988 	7.201 	6.420 	6.470 		
	94	238	0.13 	60	2038.29 	2041.92 	3.63 	0.92 	33.48 	-0.57 	-16.37 	7.005 	7.220 	6.427 	6.477 		
	94	240	0.11 	60	2039.42 	2042.82 	3.40 	0.90 	####	-0.57 	-16.45 	7.022 	7.239 	6.435 	6.485 		
	94	242	0.09 	60	2040.58 	2043.69 	3.11 	0.87 	####	-0.58 	-16.51 	7.040 	7.259 	6.443 	6.492 		
	94	244	0.05 	60	2041.73 	####	####	####	####	-0.61 	-16.53 	7.058 	7.278 	6.450 	6.500 		
	94	246	0.00 	0	2043.07 	####	####	####	####	-0.63 	-16.58 	7.077 	7.299 	6.458 	6.508 		
	94	248	0.00 	0	2044.28 	####	####	####	####	-0.59 	-16.74 	7.097 	7.321 	6.468 	6.517 		
	94	250	0.00 	0	2045.50 	####	####	####	####	-0.54 	-16.90 	7.117 	7.342 	6.478 	6.527 		
	94	252	0.00 	0	2046.54 	####	####	####	####	-0.48 	-17.07 	7.136 	7.364 	6.487 	6.536 		
	94	254	0.00 	0	2047.46 	####	####	####	####	-0.39 	-17.23 	7.156 	7.385 	6.496 	6.545 		
	94	256	0.00 	0	2048.30 	####	####	####	####	-0.28 	-17.39 	7.175 	7.406 	6.504 	6.553 		
	94	258	0.00 	0	2048.73 	####	####	####	####	-1.18 	-17.56 	7.193 	7.425 	6.512 	6.561 		
Cm	96	130	0.05 	0	1700.74 	1703.77 	3.03 	####	1.95 	-7.71 	-0.37 	5.789 	5.839 	5.721 	5.777 		
	96	132	0.10 	0	1716.14 	1719.66 	3.52 	15.89 	3.18 	-7.61 	-1.07 	5.819 	5.873 	5.745 	5.800 		
	96	134	0.21 	0	1732.16 	1735.76 	3.60 	16.10 	4.59 	-8.19 	-1.69 	5.864 	5.922 	5.782 	5.837 		
	96	136	0.25 	0	1748.53 	1751.75 	3.22 	15.99 	5.44 	-8.06 	-2.11 	5.898 	5.960 	5.809 	5.864 		
	96	138	0.26 	0	1764.37 	1767.29 	2.92 	15.54 	6.32 	-7.75 	-2.54 	5.923 	5.989 	5.827 	5.882 		
	96	140	0.27 	0	1779.59 	1782.23 	2.64 	14.94 	7.26 	-7.45 	-2.99 	5.949 	6.019 	5.844 	5.899 		
	96	142	0.29 	0	1794.15 	1796.47 	2.32 	14.24 	8.15 	-7.05 	-3.44 	5.973 	6.048 	5.861 	5.915 		
	96	144	0.29 	0	1807.80 	1810.11 	2.31 	13.64 	9.02 	-6.66 	-3.92 	5.998 	6.077 	5.877 	5.931 		
	96	146	0.30 	0	1820.85 	1823.16 	2.31 	13.05 	9.91 	-6.41 	-4.41 	6.021 	6.104 	5.893 	5.947 		
	96	148	0.30 	0	1833.37 	1835.55 	2.18 	12.39 	10.70 	-6.09 	-4.89 	6.044 	6.130 	5.908 	5.961 		
	96	150	0.30 	0	1845.09 	1847.34 	2.25 	11.79 	11.46 	-5.65 	-5.31 	6.065 	6.155 	5.921 	5.974 		
	96	152	0.30 	0	1856.00 	1858.58 	2.58 	11.24 	12.16 	-5.35 	-5.70 	6.086 	6.181 	5.934 	5.987 		
	96	154	0.29 	0	1866.48 	1869.33 	2.85 	10.75 	12.83 	-5.19 	-6.08 	6.107 	6.205 	5.946 	6.000 		
	96	156	0.28 	0	1876.70 	1879.65 	2.95 	10.32 	13.49 	-5.06 	-6.44 	6.126 	6.228 	5.957 	6.011 		
	96	158	0.27 	0	1886.64 	1889.61 	2.97 	9.96 	14.14 	-4.91 	-6.77 	6.144 	6.250 	5.967 	6.020 		
	96	160	0.26 	0	1896.25 	1899.27 	3.02 	9.66 	14.75 	-4.72 	-7.08 	6.162 	6.270 	5.976 	6.029 		
	96	162	0.24 	0	1905.43 	1908.57 	3.14 	9.30 	15.31 	-4.49 	-7.36 	6.178 	6.291 	5.984 	6.037 		
	96	164	0.22 	0	1914.17 	1917.45 	3.28 	8.88 	15.76 	-4.36 	-7.56 	6.193 	6.308 	5.990 	6.043 		
	96	166	0.20 	0	1922.81 	1926.13 	3.32 	8.68 	16.09 	-4.35 	-7.72 	6.206 	6.324 	5.995 	6.048 		
	96	168	0.17 	0	1931.46 	1934.92 	3.46 	8.79 	16.50 	-4.34 	-7.89 	6.220 	6.342 	6.001 	6.055 		
	96	170	0.15 	0	1940.07 	1943.62 	3.55 	8.70 	16.97 	-4.32 	-8.08 	6.235 	6.359 	6.008 	6.061 		
	96	172	0.11 	60	1949.08 	1952.07 	2.99 	8.45 	17.41 	-4.45 	-8.32 	6.249 	6.376 	6.014 	6.067 		
	96	174	0.10 	60	1957.87 	1960.38 	2.51 	8.31 	17.82 	-4.35 	-8.51 	6.266 	6.396 	6.022 	6.074 		
	96	176	0.08 	60	1966.44 	1968.69 	2.25 	8.31 	18.22 	-4.24 	-8.67 	6.283 	6.417 	6.029 	6.082 		
	96	178	0.04 	60	1974.81 	1976.79 	1.98 	8.10 	18.59 	-4.16 	-8.78 	6.299 	6.438 	6.035 	6.088 		
	96	180	0.00 	0	1983.06 	1984.53 	1.47 	7.74 	18.92 	-4.05 	-8.95 	6.317 	6.460 	6.041 	6.094 		
	96	182	0.00 	0	1991.01 	1991.86 	0.85 	7.33 	19.27 	-3.85 	-9.16 	6.336 	6.484 	6.047 	6.099 		
	96	184	0.00 	0	1998.49 	1998.49 	0.00 	6.63 	19.37 	-2.76 	-9.36 	6.355 	6.508 	6.051 	6.104 		
	96	186	0.00 	0	2001.91 	2002.94 	1.03 	4.45 	20.45 	-1.74 	-9.66 	6.383 	6.537 	6.074 	6.127 		
	96	188	0.00 	0	2005.27 	2007.31 	2.04 	4.37 	21.14 	-1.70 	-9.95 	6.411 	6.566 	6.096 	6.148 		
